guid,crc?,<PrgDispCategory>,<PrgDispTiming>,<HunterRank>,<PrgDispHRCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispIconL>,<PrgDispIconS>,<QuestNumber>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
8042c4b2-9415-4f00-bac9-f7415682eba4,4206231077,集会所,集会所進行006_99,,,EV_PRO_HALL_006_99_02,←がON,QN010701,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN010701,prg_disp_h006_09,"<COL YEL>集会所★７緊急クエストをクリア</COL>
{0}","<COL YEL>7★ Hub Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente du
Grand-Camp 7★ :</COL> {0}","<COL YEL>Missioni urgenti base
di caccia 7★:</COL> {0}","<COL YEL>Dringende 7★-Stätten-Quest:</COL>
{0}","<COL YEL>Mis. urgente 7★ sala reunión:</COL>
{0}","<COL YEL>Срочное зад. в З. собр., 7★:</COL>
{0}","<COL YEL>7★ pilne zadanie Centrum:</COL>
{0}",,,"<COL YEL>Missão Urgente da AdE 7★:</COL>
{0}","<COL YEL>집회소 ★7 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★7的緊急任務</COL>
{0}","<COL YEL>完成集会所的★7紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة المركز العاجلة من
المستوى <BSL>★7</BSL>:</COL>{0}",,,,,,,,,,,
dee7ccc7-dcfe-4af0-867e-25ed0b0bca64,2629154271,集会所,集会所進行007_01,,,EV_PRO_HALL_007_01_01,←がON,EV_PRO_HALL_007_01_02,←がOFF,QUEST_LEVEL_7,←の集会所セレクトクエストが規定数未クリア,"""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h007_01,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
0407eae0-c359-42c0-9d86-8b031ca19795,3519349631,集会所,集会所進行007_01,,,EV_PRO_HALL_007_01_02,←がON,QUEST_LEVEL_7,←の集会所セレクトクエストが規定数未クリア,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h007_02,"★７セレクトクエストをクリア
⇒あと<COL YEL>{0}クエスト</COL>","7★ Key Quest Completion:
<COL YEL>{0} quest(s)</COL> remaining","Quêtes clés 7★ à terminer :
<COL YEL>{0} quête(s)</COL> restante(s)","Missioni chiave 7★ rimanenti:
<COL YEL>{0}</COL>","Erfüllung der 7★-Hauptquests:
<COL YEL>{0} Quest(s)</COL> verbleibend","Misiones clave de 7★
Misiones restantes: <COL YEL>{0}</COL>","Выполнение ключ. задания, 7★
Осталось заданий: <COL YEL>{0}</COL>","Ukończone 7★ zadania kluczowe:
pozost. <COL YEL>{0} zad.</COL> ",,,"Conclusão de Missão-chave 7★:
<COL YEL>{0} missão(ões)</COL> restando","★7 엄선 퀘스트를 클리어
⇒앞으로 <COL YEL>{0}퀘스트</COL> 남음","完成★7精選任務
⇒還剩<COL YEL>{0}項任務</COL>","完成★7精选任务
⇒剩余<COL YEL>{0}项任务</COL>",,,,,,,,"اكتمال المهمة الرئيسية <BSL>★7</BSL>:
تبقى <COL YEL>{0} من المهام</COL> ",,,,,,,,,,,
d2120395-9485-4432-a4a2-93b082521da7,2117859189,集会所,集会所進行007_02,,,QUEST_LEVEL_7,←の集会所セレクトクエストを規定数クリア,EV_PRO_HALL_007_02_01,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h007_03,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
46bba6fe-ec8a-4e04-891c-1c531e184f3c,7811479,集会所,集会所進行007_02,,,EV_PRO_HALL_007_02_01,←がON,QN010702,←が未クリア,"""""","""""","""""","""""","""""","""""",受注アイコン,アイコンなし,QN010702,prg_disp_h007_04,"<COL YEL>集会所★７緊急クエストをクリア</COL>
{0}","<COL YEL>7★ Hub Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente du
Grand-Camp 7★ :</COL> {0}","<COL YEL>Missioni urgenti base
di caccia 7★:</COL> {0}","<COL YEL>Dringende 7★-Stätten-Quest:</COL>
{0}","<COL YEL>Mis. urgente 7★ sala reunión:</COL>
{0}","<COL YEL>Срочное зад. в З. собр., 7★:</COL>
{0}","<COL YEL>7★ pilne zadanie Centrum:</COL>
{0}",,,"<COL YEL>Missão Urgente da AdE 7★:</COL>
{0}","<COL YEL>집회소 ★7 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★7的緊急任務</COL>
{0}","<COL YEL>完成集会所的★7紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهمة المركز العاجلة من
المستوى <BSL>★7</BSL>:</COL>{0}",,,,,,,,,,,
972082ee-a2e6-476f-a22b-591e2618c69a,876337328,集会所,"""""",8,←未満,QN010702,←をクリア,EV_PRO_HALL_008_01_02,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h007_05,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
d8205308-ddf2-49bd-ad73-d8c8b34f67f3,1978816462,集会所,"""""",8,←以上,QN010702,←をクリア,EV_PRO_HALL_008_01_03,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h007_06,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,"Parler à <COL YEL>Minoto
la réceptionniste</COL>","Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>","Porozmawiaj z <COL YEL>szefową
Centrum Minoto</COL>",,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
8fe2a4f8-9304-4042-a5f9-283dcd04f466,4259281838,集会所,"""""",20,←未満,EV_PRO_HALL_008_01_03,←がON,"""""","""""","""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h008_01,<COL YEL>ＨＲ２０</COL>に上げる,Reach <COL YEL>HR 20</COL>,Atteindre le <COL YEL>RC 20</COL>,Raggiungi il <COL YEL>GC 20</COL>,Erreiche <COL YEL>JR 20</COL>,Alcanza el <COL YEL>RC 20</COL>,Набрать <COL YEL>РО 20</COL>,Osiągnij <COL YEL>PŁ 20</COL>,,,Alcance <COL YEL>RC 20</COL>,<COL YEL>HR 20</COL>으로 올리기,提升至<COL YEL>HR20</COL>,升至<COL YEL>猎人等级20</COL>,,,,,,,,الوصول إلى <COL YEL>رتبة الصياد 20</COL>,,,,,,,,,,,
94c9c827-7d53-4730-8967-222509bd770f,4102563611,集会所,"""""",20,←以上,EV_PRO_HALL_008_02_01,←がOFF,"""""","""""","""""","""""","""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_02,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
c95b6059-df39-4d9b-80e5-6e2c06589f28,2989396042,集会所,"""""",,,EV_PRO_HALL_008_02_01,←がON,EV_PRO_HALL_008_02_02,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_03,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
a7bfbbac-b4eb-4874-89b5-f9dcd24943cb,2698034526,集会所,"""""",,,EV_PRO_HALL_008_02_02,←がON,QN010703,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN010703,prg_disp_h008_04,"<COL YEL>集会所★７緊急クエストをクリア</COL>
{0}","<COL YEL>7★ Hub Urgent Quests:</COL>
{0} remaining","<COL YEL>Quêtes Urgentes du
Grand-Camp 7★ :</COL>{0} restante(s)","<COL YEL>Missioni urgenti base di
caccia 7★</COL> rimanenti: {0}","<COL YEL>Dringende 7★-Stätten-Quests:</COL>
{0} verbleibend","<COL YEL>Mis. urgente 7★ sala reunión:</COL>
{0}","<COL YEL>Срочные зад. в З. собр., 7★:</COL>
осталось {0}","<COL YEL>7★ pilne zadania Centrum:</COL>
pozostało {0}",,,"<COL YEL>Missões Urgentes da AdE 7★:</COL>
{0} restante(s)","<COL YEL>집회소 ★7 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★7的緊急任務</COL>
{0}","<COL YEL>完成集会所的★7紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهام مركز عاجلة من
المستوى <BSL>★7</BSL>:</COL>يتبقى {0}",,,,,,,,,,,
243f9c8e-8d95-4bde-a135-05197cd9debd,1510246730,集会所,"""""",,,QN010703,←をクリア,EV_PRO_HALL_008_02_10,←がOFF,"""""","""""","""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_05,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
9efe80cb-bddb-4aa6-9ef1-9dfef970da46,3448229846,集会所,"""""",,,EV_PRO_HALL_008_02_10,←がON,EV_PRO_HALL_008_02_11,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_06,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
2418d606-ab5e-4e3f-b2a5-de7777dbb998,3036590908,集会所,"""""",30,←未満,EV_PRO_HALL_008_02_11,←がON,"""""","""""","""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h008_07,<COL YEL>ＨＲ３０</COL>に上げる,Reach <COL YEL>HR 30</COL>,Atteindre le <COL YEL>RC 30</COL>,Raggiungi il <COL YEL>GC 30</COL>,Erreiche <COL YEL>JR 30</COL>,Alcanza el <COL YEL>RC 30</COL>,Набрать <COL YEL>РО 30</COL>,Osiągnij <COL YEL>PŁ 30</COL>,,,Alcance <COL YEL>RC 30</COL>,<COL YEL>HR 30</COL>으로 올리기,提升至<COL YEL>HR30</COL>,升至<COL YEL>猎人等级30</COL>,,,,,,,,الوصول إلى <COL YEL>رتبة الصياد 30</COL>,,,,,,,,,,,
1b200b58-dae0-4383-943f-4c3d56802438,3722456151,集会所,"""""",30,←以上,EV_PRO_HALL_008_03_01,←がOFF,"""""","""""","""""","""""","""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_08,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
a448163e-974d-4c30-b4d0-1a60fc368460,2037495075,集会所,"""""",,,EV_PRO_HALL_008_03_01,←がON,EV_PRO_HALL_008_03_02,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_09,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
6929e61d-f91a-478a-8dbb-60ceb1d0a560,876953074,集会所,"""""",,,EV_PRO_HALL_008_03_02,←がON,QN010704,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN010704,prg_disp_h008_10,"<COL YEL>集会所★７緊急クエストをクリア</COL>
{0}","<COL YEL>7★ Hub Urgent Quests:</COL>
{0} remaining","<COL YEL>Quêtes Urgentes du
Grand-Camp 7★ :</COL>{0} restante(s)","<COL YEL>Missioni urgenti base di
caccia 7★</COL> rimanenti: {0}","<COL YEL>Dringende 7★-Stätten-Quests:</COL>
{0} verbleibend","<COL YEL>Mis. urgente 7★ sala reunión:</COL>
{0}","<COL YEL>Срочные зад. в З. собр., 7★:</COL>
осталось {0}","<COL YEL>7★ pilne zadania Centrum:</COL>
pozostało {0}",,,"<COL YEL>Missões Urgentes da AdE 7★:</COL>
{0} restante(s)","<COL YEL>집회소 ★7 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★7的緊急任務</COL>
{0}","<COL YEL>完成集会所的★7紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهام مركز عاجلة من
المستوى <BSL>★7</BSL>:</COL>يتبقى {0}",,,,,,,,,,,
d50421b5-4b2d-4b0d-867b-50d2e777a3ab,2563749654,集会所,"""""",,,QN010704,←をクリア,EV_PRO_HALL_008_03_10,←がOFF,"""""","""""","""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_11,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
ff92f1ed-5a82-4984-8159-cadb41b9b00c,1703121544,集会所,"""""",,,EV_PRO_HALL_008_03_10,←がON,EV_PRO_HALL_008_03_11,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_12,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
7750cb69-7357-4fdb-9f3a-cf03aca18563,1385162660,集会所,"""""",40,←未満,EV_PRO_HALL_008_03_11,←がON,"""""","""""","""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h008_13,<COL YEL>ＨＲ４０</COL>に上げる,Reach <COL YEL>HR 40</COL>,Atteindre le <COL YEL>RC 40</COL>,Raggiungi il <COL YEL>GC 40</COL>,Erreiche <COL YEL>JR 40</COL>,Alcanza el <COL YEL>RC 40</COL>,Набрать <COL YEL>РО 40</COL>,Osiągnij <COL YEL>PŁ 40</COL>,,,Alcance <COL YEL>RC 40</COL>,<COL YEL>HR 40</COL>으로 올리기,提升至<COL YEL>HR40</COL>,升至<COL YEL>猎人等级40</COL>,,,,,,,,الوصول إلى <COL YEL>رتبة الصياد 40</COL>,,,,,,,,,,,
379368bb-6eaf-4f59-a455-19aadeede70d,992193730,集会所,"""""",40,←以上,EV_PRO_HALL_008_04_01,←がOFF,"""""","""""","""""","""""","""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_14,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
bfb3043a-1bd6-478c-b1f6-907ff40a20de,73180045,集会所,"""""",,,EV_PRO_HALL_008_04_01,←がON,EV_PRO_HALL_008_04_02,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_15,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
3c664d34-c9a0-4f41-a7e9-680b08d8305b,3945157105,集会所,"""""",,,EV_PRO_HALL_008_04_02,←がON,QN010705,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN010705,prg_disp_h008_16,"<COL YEL>集会所★７緊急クエストをクリア</COL>
{0}","<COL YEL>7★ Hub Urgent Quests:</COL>
{0} remaining","<COL YEL>Quêtes Urgentes du
Grand-Camp 7★ :</COL>{0} restante(s)","<COL YEL>Missioni urgenti base di
caccia 7★</COL> rimanenti: {0}","<COL YEL>Dringende 7★-Stätten-Quests:</COL>
{0} verbleibend","<COL YEL>Mis. urgente 7★ sala reunión:</COL>
{0}","<COL YEL>Срочные зад. в З. собр., 7★:</COL>
осталось {0}","<COL YEL>7★ pilne zadania Centrum:</COL>
pozostało {0}",,,"<COL YEL>Missões Urgentes da AdE 7★:</COL>
{0} restante(s)","<COL YEL>집회소 ★7 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★7的緊急任務</COL>
{0}","<COL YEL>完成集会所的★7紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهام مركز عاجلة من
المستوى <BSL>★7</BSL>:</COL>يتبقى {0}",,,,,,,,,,,
f18474bb-790c-4771-8957-a7dfe47f21cd,1028281508,集会所,"""""",,,QN010705,←をクリア,EV_PRO_HALL_008_04_10,←がOFF,"""""","""""","""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_17,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
0d4b01c3-04dd-415b-b144-065762eda37f,2666606900,集会所,"""""",,,EV_PRO_HALL_008_04_10,←がON,EV_PRO_HALL_008_04_11,←がOFF,"""""","""""","""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_18,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
