guid,crc?,<PrgDispCategory>,<PrgDispTiming>,<HunterRank>,<PrgDispHRCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispIconL>,<PrgDispIconS>,<QuestNumber>,<QuestNumber>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
18a1852a-35e9-4606-ba8e-957b2403a6b0,1018551968,MR,"""""",70,←以上(MR),EV_PRO_MR_006_09_02,←がON,EV_PRO_MR_006_10_01,←がOFF,"""""","""""","""""","""""","""""","""""",フィオレーネ_モデル,赤フキダシ,,,prg_disp_mr6_10_00,<COL YEL>王国騎士フィオレーネ</COL>と話す,Talk to <COL YEL>Dame Fiorayne</COL>,Parler à <COL YEL>Dame Fiorayne</COL>,Parla con <COL YEL>Dama Fiorayne</COL>,Sprich mit <COL YEL>Fiorayne</COL>.,Habla con <COL YEL>Fiorayne</COL>,Поговорить с <COL YEL>рыцарем Фиорайной</COL>,Porozmawiaj z <COL YEL>Panią Fiorayne</COL>,,,Fale com a <COL YEL>Dama Fiorayne</COL>,<COL YEL>왕국 기사 피오레네</COL>와 대화,與<COL YEL>王國騎士菲歐莉尼</COL>交談,与<COL YEL>王国骑士菲奥莱娜</COL>对话,,,,,,,,تحدَّث إلى <COL YEL>السيدة فيوراين</COL>,,,,,,,,,,,
c6ee418e-8105-475c-b209-b3bb38fec9de,1128109850,MR,"""""",,,EV_PRO_MR_006_10_01,←がON,EV_PRO_MR_006_10_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_10_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
03297275-1f4b-4510-b970-d6b9d9a9b8ac,299478554,MR,"""""",,,EV_PRO_MR_006_10_02,←がON,EV_PRO_MR_006_11_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315604,,prg_disp_mr6_10_02,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
46768ad5-d17b-48fc-82e4-1e1e881ddbb3,263062064,MR,"""""",,,EV_PRO_MR_006_11_01,←がON,EV_PRO_MR_006_11_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_11_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
c0dd0715-05e2-4d4d-ae3a-c3cc841f93bd,4291494269,MR,"""""",100,←以上(MR),EV_PRO_MR_006_11_02,←がON,EV_PRO_MR_006_12_01,←がOFF,"""""","""""","""""","""""","""""","""""",フィオレーネ_モデル,赤フキダシ,,,prg_disp_mr6_12_00,<COL YEL>王国騎士フィオレーネ</COL>と話す,Talk to <COL YEL>Dame Fiorayne</COL>,Parler à <COL YEL>Dame Fiorayne</COL>,Parla con <COL YEL>Dama Fiorayne</COL>,Sprich mit <COL YEL>Fiorayne</COL>.,Habla con <COL YEL>Fiorayne</COL>,Поговорить с <COL YEL>рыцарем Фиорайной</COL>,Porozmawiaj z <COL YEL>Panią Fiorayne</COL>,,,Fale com a <COL YEL>Dama Fiorayne</COL>,<COL YEL>왕국 기사 피오레네</COL>와 대화,與<COL YEL>王國騎士菲歐莉尼</COL>交談,与<COL YEL>王国骑士菲奥莱娜</COL>对话,,,,,,,,تحدَّث إلى <COL YEL>السيدة فيوراين</COL>,,,,,,,,,,,
cb71913b-0afa-4415-b055-2a364a968cd9,1467417035,MR,"""""",,,EV_PRO_MR_006_12_01,←がON,EV_PRO_MR_006_12_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_12_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
a349be8c-c863-42cb-b1ad-cfb7401e108c,1993314255,MR,"""""",,,EV_PRO_MR_006_12_02,←がON,EV_PRO_MR_006_13_01,←がOFF,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315605,,prg_disp_mr6_12_02,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>★6 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成<FONT 13>M</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
a432f506-6586-4090-ab18-47637b615bb2,2705047042,MR,"""""",,,EV_PRO_MR_006_13_01,←がON,EV_PRO_MR_006_13_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6_13_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
061e9253-2bbe-419c-a512-f5227b38e850,2407016594,MR,"""""",,,EV_PRO_MR_TU1EX_02_02,←がON,QN315629,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315629,,prg_disp_mr6tu1_01_03,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
43b0b497-5907-487d-a42f-d9b56027f169,1438335468,MR,"""""",,,QN315629,←をクリア,EV_PRO_MR_TU1EX_03_01,←がOFF,"""""","""""","""""","""""","""""","""""",アルロ_モデル,赤フキダシ,,,prg_disp_mr6tu1_01_04,<COL YEL>アルロー教官</COL>と話す,Talk to <COL YEL>Arena Master Arlow</COL>,Parler à <COL YEL>Maître d'Arène Arlow</COL>,Parla con <COL YEL>il maestro Arlow</COL>,Sprich mit <COL YEL>Arenameister Arlow</COL>.,"Habla con <COL YEL>el maestro
de la Arena Arlow</COL>",Поговорить с <COL YEL>Мастером Арлоу</COL>,Porozmawiaj z <COL YEL>Mistrzem Arlowem</COL>,,,Fale com o <COL YEL>Mestre Arlow</COL>,<COL YEL>알로 교관</COL>과 대화,與<COL YEL>亞爾羅教官</COL>交談,与<COL YEL>阿尔洛教官</COL>对话,,,,,,,,تحدث إلى <COL YEL>أرلو زعيم الساحة</COL>,,,,,,,,,,,
767b9833-6d0b-4a29-a5d0-536d53b1965c,646475699,MR,"""""",,,EV_PRO_MR_TU1EX_03_01,←がON,EV_PRO_MR_TU1EX_03_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu1_03_03,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
2e55b1f5-9fcc-4ef8-a8bb-a6d5bba133ce,3803310843,MR,"""""",,,EV_PRO_MR_TU1EX_03_02,←がON,QN315630,←が未クリア,QN315631,←が未クリア,"""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315630,QN315631,prg_disp_mr6tu1_03_04,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
ff2072a4-7b90-4f92-82da-8509655d3f2a,145372802,MR,"""""",,,EV_PRO_MR_TU1EX_03_02,←がON,QN315630,←をクリア,QN315631,←が未クリア,"""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315631,,prg_disp_mr6tu1_03_05,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
e589b7e5-d6e9-48e1-bb2f-85433146f610,1201951592,MR,"""""",,,EV_PRO_MR_TU1EX_03_02,←がON,QN315630,←が未クリア,QN315631,←をクリア,"""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315630,,prg_disp_mr6tu1_03_06,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
b835406e-931e-46a1-a4aa-3ecde77b74ad,642338146,MR,"""""",,,QN315630,←をクリア,QN315631,←をクリア,EV_PRO_MR_TU1EX_04_01,←がOFF,"""""","""""","""""","""""",アルロ_モデル,赤フキダシ,,,prg_disp_mr6tu1_03_07,<COL YEL>アルロー教官</COL>と話す,Talk to <COL YEL>Arena Master Arlow</COL>,Parler à <COL YEL>Maître d'Arène Arlow</COL>,Parla con <COL YEL>il maestro Arlow</COL>,Sprich mit <COL YEL>Arenameister Arlow</COL>.,"Habla con <COL YEL>el maestro
de la Arena Arlow</COL>",Поговорить с <COL YEL>Мастером Арлоу</COL>,Porozmawiaj z <COL YEL>Mistrzem Arlowem</COL>,,,Fale com o <COL YEL>Mestre Arlow</COL>,<COL YEL>알로 교관</COL>과 대화,與<COL YEL>亞爾羅教官</COL>交談,与<COL YEL>阿尔洛教官</COL>对话,,,,,,,,تحدث إلى <COL YEL>أرلو زعيم الساحة</COL>,,,,,,,,,,,
6b7ab193-ae81-4a9b-99a0-50472befb2f3,566569974,MR,"""""",,,EV_PRO_MR_TU1EX_04_01,←がON,EV_PRO_MR_TU1EX_04_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu1_05_02,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
87c1fb4a-4638-42a5-926d-4c321c9b6630,3163719509,MR,"""""",,,EV_PRO_MR_TU1EX_04_02,←がON,QN315632,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315632,,prg_disp_mr6tu1_05_03,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>Ｍ</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>Ｍ</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
2c2f1d2f-0440-4f0e-b6ce-faaf548b87c7,1777307647,MR,"""""",,,QN315632,←をクリア,EV_PRO_MR_TU1EX_04_03,←がOFF,"""""","""""","""""","""""","""""","""""",アルロ_モデル,赤フキダシ,,,prg_disp_mr6tu1_05_04,<COL YEL>アルロー教官</COL>と話す,Talk to <COL YEL>Arena Master Arlow</COL>,Parler à <COL YEL>Maître d'Arène Arlow</COL>,Parla con <COL YEL>il maestro Arlow</COL>,Sprich mit <COL YEL>Arenameister Arlow</COL>.,"Habla con <COL YEL>el maestro
de la Arena Arlow</COL>",Поговорить с <COL YEL>Мастером Арлоу</COL>,Porozmawiaj z <COL YEL>Mistrzem Arlowem</COL>,,,Fale com o <COL YEL>Mestre Arlow</COL>,<COL YEL>알로 교관</COL>과 대화,與<COL YEL>亞爾羅教官</COL>交談,与<COL YEL>阿尔洛教官</COL>对话,,,,,,,,تحدث إلى <COL YEL>أرلو زعيم الساحة</COL>,,,,,,,,,,,
e6a31233-233c-4891-8fc6-cd4ac24d7198,150468856,MR,"""""",,,EV_PRO_MR_006_02_01,←がON,EV_PRO_MR_TU2EX_01_01,←がOFF,"""""","""""","""""","""""","""""","""""",タドリ_モデル,赤フキダシ,,,prg_disp_mr6tu2_01_01,<COL YEL>薬師のタドリ</COL>と話す,Talk to <COL YEL>Doctor Tadori</COL>,Parler au <COL YEL>Docteur Tadori</COL>,Parla con il <COL YEL>dottor Tadori</COL>,Sprich mit <COL YEL>Tadori</COL>.,Habla con el <COL YEL>doctor Tadori</COL>,Поговорите с <COL YEL>Доктором Тадори</COL>,Porozmawiaj z <COL YEL>Doktorem Tadorim</COL>,,,Fale com <COL YEL>Doutor Tadori</COL>,<COL YEL>약사 타도리</COL>와 대화,與<COL YEL>溯藥師</COL>交談,与<COL YEL>游方医沿</COL>对话,,,,,,,,تحدث مع <COL YEL>الطبيب تادوري</COL>,,,,,,,,,,,
2de6cc8d-d91a-4970-8bd5-4a0550a81868,3729526014,MR,"""""",,,EV_PRO_MR_TU2EX_01_01,←がON,EV_PRO_MR_TU2EX_01_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu2_01_02,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,"Parler à <COL YEL>Chichae la demoiselle
des quêtes</COL>",Parla con <COL YEL>Chichae la missionatrice</COL>,Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora</COL>","Поговорите с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث مع <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
25e0bae3-0ee7-4a2d-9f22-26b65a329fa3,2871830742,MR,"""""",,,EV_PRO_MR_TU2EX_01_02,←がON,QN315637,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315637,,prg_disp_mr6tu2_01_03,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>M</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
5bbd003d-b0e4-4517-b9c0-be51e286a9ab,4072576485,MR,"""""",,,QN315637,←をクリア,EV_PRO_MR_TU2EX_02_01,←がOFF,"""""","""""","""""","""""","""""","""""",タドリ_モデル,赤フキダシ,,,prg_disp_mr6tu2_01_04,<COL YEL>薬師のタドリ</COL>と話す,Talk to <COL YEL>Doctor Tadori</COL>,Parler au <COL YEL>Docteur Tadori</COL>,Parla con il <COL YEL>dottor Tadori</COL>,Sprich mit <COL YEL>Tadori</COL>.,Habla con el <COL YEL>doctor Tadori</COL>,Поговорите с <COL YEL>Доктором Тадори</COL>,Porozmawiaj z <COL YEL>Doktorem Tadorim</COL>,,,Fale com <COL YEL>Doutor Tadori</COL>,<COL YEL>약사 타도리</COL>와 대화,與<COL YEL>溯藥師</COL>交談,与<COL YEL>游方医沿</COL>对话,,,,,,,,تحدث مع <COL YEL>الطبيب تادوري</COL>,,,,,,,,,,,
cd03a123-d0b8-4ee3-9d16-5a2aae4dacaa,3292438392,MR,"""""",,,EV_PRO_MR_TU2EX_02_01,←がON,EV_PRO_MR_TU2EX_02_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu2_02_01,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,"Parler à <COL YEL>Chichae la demoiselle
des quêtes</COL>",Parla con <COL YEL>Chichae la missionatrice</COL>,Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora</COL>","Поговорите с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث مع <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
